5000 35000
submit 1873 9817
submit 1245 8163
submit 2004 1760
submit 776 7522
submit 671 2077
submit 71 2485
submit 1585 4880
submit 116 2145
submit 175 8714
submit 1898 7751
submit 2489 4101
submit 2465 5979
submit 1290 8844
submit 2094 3362
submit 1925 2069
submit 691 8243
submit 1897 1448
submit 2034 9531
submit 2074 6046
submit 1453 9126
submit 336 6305
submit 989 6895
submit 308 3672
submit 761 1748
submit 1913 8700
submit 847 4657
submit 222 5727
submit 667 4335
submit 2446 4513
submit 578 3199
submit 2134 7903
submit 2188 1547
submit 661 5188
submit 1804 8613
submit 2179 5079
submit 2355 9754
submit 89 5079
submit 810 371
submit 1185 3837
submit 2444 2518
submit 2039 7044
submit 2147 3713
submit 759 7510
submit 812 4501
submit 1934 4869
submit 1659 2900
submit 586 1383
submit 1342 6579
submit 640 5991
submit 2486 4736
submit 1931 3425
submit 1161 6475
submit 118 2893
submit 140 6021
submit 27 4839
submit 1475 8453
submit 2246 3109
submit 524 5815
submit 2265 6539
submit 339 4412
submit 127 6870
submit 1866 329
submit 1434 9757
submit 1903 6215
submit 1522 8546
submit 749 5755
submit 1314 1697
submit 2091 5110
submit 267 4237
submit 2052 8086
submit 1152 9889
submit 721 8772
submit 598 5054
submit 2001 8533
submit 187 601
submit 371 1054
submit 2023 489
submit 1335 9412
submit 468 2215
submit 713 3364
submit 1647 5047
submit 1702 1392
submit 364 9675
submit 835 9538
submit 103 8262
submit 374 5766
submit 1291 6855
submit 74 8890
submit 2239 802
submit 709 8196
submit 468 6678
submit 2374 3270
submit 2263 3419
submit 778 6925
submit 2286 4144
submit 972 1904
submit 1395 5072
submit 547 6582
submit 1079 1842
submit 2448 4358
submit 2079 7371
submit 953 5625
submit 1644 1101
submit 2462 9554
submit 1678 2206
submit 295 113
submit 1576 6569
submit 1911 2654
submit 422 1481
submit 2064 1531
submit 2482 261
submit 399 4019
submit 2150 9685
submit 1350 5957
submit 2434 9889
submit 1556 6188
submit 152 8205
submit 2347 3407
submit 997 2766
submit 1319 3524
submit 1412 5913
submit 1593 4362
submit 1874 2170
submit 1333 9967
submit 172 9698
submit 1897 9069
submit 1031 7699
submit 2395 5839
submit 974 3121
submit 1584 9353
submit 442 113
submit 1869 5250
submit 601 844
submit 2320 2456
submit 1816 831
submit 1862 9180
submit 147 9443
submit 1561 1286
submit 2201 622
submit 1288 7363
submit 901 2231
submit 1598 3620
submit 877 2198
submit 1616 5543
submit 142 2996
submit 1554 5161
submit 497 8352
submit 346 185
submit 709 8992
submit 212 5690
submit 66 8103
submit 302 6758
submit 607 2274
submit 1428 2596
submit 142 2409
submit 1851 4374
submit 386 5271
submit 770 2908
submit 256 996
submit 781 5433
submit 926 9494
submit 1381 7185
submit 1441 2360
submit 133 5567
submit 841 4711
submit 699 2179
submit 1246 671
submit 1825 3779
submit 1759 8826
submit 2300 3893
submit 624 590
submit 61 9064
submit 886 845
submit 2189 6341
submit 2069 4884
submit 528 8567
submit 2227 7506
submit 2496 5056
submit 2120 1805
submit 1420 8590
submit 919 2748
submit 1668 8093
submit 937 5820
submit 1636 8966
submit 412 6227
submit 1380 3496
submit 582 7602
submit 2443 3323
submit 2492 7098
submit 670 145
submit 2072 7769
submit 1934 937
submit 2108 1918
submit 571 3762
submit 1794 7428
submit 2064 2662
submit 2438 617
submit 1193 2098
submit 2488 1207
submit 1806 8787
submit 101 2142
submit 1364 6397
submit 2195 8099
submit 1197 1007
submit 2282 6014
submit 2386 6581
submit 1176 8624
submit 1820 4150
submit 1615 5496
submit 2401 3171
submit 129 7861
submit 267 5737
submit 789 6143
submit 1730 1221
submit 1682 621
submit 394 9810
submit 1313 2018
submit 2383 9721
submit 1922 3516
submit 2380 69
submit 998 6699
submit 118 573
submit 1684 2855
submit 1584 879
submit 548 3615
submit 2373 8416
submit 1177 2320
submit 730 2330
submit 782 5895
submit 1450 3265
submit 715 2306
submit 1013 6225
submit 1108 2918
submit 2341 3211
submit 1201 2675
submit 1907 1678
submit 2093 7046
submit 209 4357
submit 815 3682
submit 2465 7605
submit 1605 1461
submit 1934 103
submit 1679 3861
submit 1779 1304
submit 166 2857
submit 617 1312
submit 2287 1118
submit 937 7782
submit 2486 935
submit 1490 4334
submit 2499 2497
submit 653 8083
submit 2129 7306
submit 2491 5109
submit 93 7891
submit 344 6603
submit 1086 7404
submit 2211 6137
submit 2260 5962
submit 1922 5436
submit 2457 8589
submit 2250 941
submit 1798 1498
submit 1998 7295
submit 2248 7701
submit 1554 5288
submit 1615 3698
submit 1678 1778
submit 1415 8277
submit 1971 1830
submit 1269 6513
submit 1473 4678
submit 1573 9257
submit 1141 3316
submit 615 1961
submit 1692 6257
submit 1580 6824
submit 787 4689
submit 976 3275
submit 152 9167
submit 1319 9119
submit 681 2223
submit 2166 713
submit 1756 9199
submit 2428 4080
submit 2306 4185
submit 454 2172
submit 23 1881
submit 300 8826
submit 1806 2980
submit 1963 2370
submit 2049 3328
submit 2228 6272
submit 1126 956
submit 1458 3900
submit 1453 4890
submit 452 4388
submit 1804 9132
submit 1152 2508
submit 2474 6063
submit 398 977
submit 1015 4944
submit 888 1577
submit 1583 1693
submit 1282 5558
submit 725 8187
submit 1204 6557
submit 1671 9839
submit 1184 6848
submit 1496 4200
submit 1871 1227
submit 2400 8459
submit 1724 3077
submit 573 7758
submit 1777 2894
submit 2041 7676
submit 2152 6782
submit 2028 3145
submit 2155 3173
submit 1965 2277
submit 1235 3180
submit 1153 4095
submit 765 7502
submit 1358 2368
submit 1350 9700
submit 147 8679
submit 341 2963
submit 984 4997
submit 1444 7072
submit 2341 4452
submit 414 7207
submit 1768 9094
submit 1162 1667
submit 1014 4645
submit 1153 4565
submit 379 1988
submit 79 1232
submit 1199 1037
submit 1159 3540
submit 2204 7943
submit 1465 187
submit 1869 6783
submit 654 6938
submit 1466 6833
submit 860 6703
submit 753 1378
submit 69 9015
submit 389 8480
submit 919 7711
submit 1067 2842
submit 1264 7099
submit 555 6402
submit 1987 3854
submit 572 4510
submit 1537 8021
submit 1468 1145
submit 1778 137
submit 2483 7845
submit 661 7747
submit 235 123
submit 424 2395
submit 819 674
submit 2439 4621
submit 1623 7271
submit 1964 2215
submit 2095 1966
submit 2201 6515
submit 2017 1716
submit 373 9908
submit 146 9959
submit 891 146
submit 2473 6394
submit 10 4083
submit 2160 5498
submit 902 3993
submit 1759 4167
submit 863 4464
submit 1715 7171
submit 265 7590
submit 1411 277
submit 1616 4502
submit 1618 3886
submit 364 7346
submit 1822 2830
submit 1193 1490
submit 1389 491
submit 310 2792
submit 1891 9354
submit 1240 7306
submit 1488 9549
submit 562 3704
submit 595 205
submit 137 9393
submit 167 2689
submit 1895 5395
submit 2149 5577
submit 108 6901
submit 2035 9858
submit 1539 5321
submit 722 6511
submit 2343 3346
submit 412 2669
submit 1511 3782
submit 2336 5788
submit 1445 6590
submit 1793 2561
submit 2059 2808
submit 1990 7907
submit 205 5134
submit 788 4133
submit 2199 8247
submit 1506 2874
submit 782 5271
submit 310 2066
submit 309 7659
submit 415 3748
submit 1554 2715
submit 1262 9342
submit 1496 3848
submit 1303 7497
submit 436 5103
submit 1480 7759
submit 747 5086
submit 1079 7814
submit 1732 452
submit 636 6816
submit 825 2052
submit 49 6503
submit 2104 2935
submit 1878 994
submit 1165 4644
submit 944 6689
submit 2438 5685
submit 1032 6104
submit 327 5104
submit 2323 720
submit 260 4471
submit 1614 430
submit 831 6545
submit 655 6677
submit 1984 5905
submit 1594 8454
submit 1950 1169
submit 264 2059
submit 1650 1454
submit 1978 7684
submit 398 4537
submit 2107 686
submit 1861 3951
submit 347 7756
submit 1031 9520
submit 2085 4542
submit 300 3288
submit 1648 8681
submit 243 7946
submit 968 332
submit 1739 7939
submit 1420 5486
submit 962 6598
submit 691 6861
submit 1928 7800
submit 454 788
submit 751 6327
submit 1469 8346
submit 2313 2385
submit 164 9020
submit 2412 6443
submit 1151 9660
submit 916 9969
submit 2051 2940
submit 852 1202
submit 903 6272
submit 1901 8686
submit 2025 8673
submit 903 1254
submit 1075 9805
submit 1301 6653
submit 2328 3816
submit 1800 9360
submit 276 6716
submit 1887 6687
submit 331 3650
submit 907 4631
submit 961 4672
submit 1884 6940
submit 1585 1838
submit 1886 8337
submit 1225 8954
submit 1744 5551
submit 2231 566
submit 1711 2606
submit 1650 931
submit 622 5236
submit 666 3650
submit 2072 1230
submit 1100 5546
submit 852 3113
submit 52 5427
submit 1076 2
submit 1457 1102
submit 299 5039
submit 275 3590
submit 1401 7220
submit 2197 4624
submit 1420 6766
submit 1948 3797
submit 71 4528
submit 487 6750
submit 2012 6229
submit 769 59
submit 136 6530
submit 1450 7250
submit 2197 8519
submit 494 5178
submit 407 4265
submit 2233 1587
submit 1051 2943
submit 2245 3296
submit 1667 129
submit 2020 9703
submit 2467 6173
submit 1734 9048
submit 899 852
submit 2095 6809
submit 1056 3546
submit 1356 1890
submit 25 4091
submit 669 9218
submit 602 3991
submit 1015 9589
submit 1352 3417
submit 728 5971
submit 277 7302
submit 531 4665
submit 312 1383
submit 1237 6249
submit 2002 9911
submit 543 9153
submit 17 8910
submit 212 1911
submit 51 1308
submit 2481 8312
submit 1575 7296
submit 2491 5625
submit 537 5232
submit 114 9451
submit 2070 7606
submit 660 5075
submit 2362 2121
submit 1565 231
submit 578 425
submit 900 4223
submit 1570 3440
submit 1857 3202
submit 2339 2355
submit 2388 6095
submit 2227 4766
submit 2272 2777
submit 886 6310
submit 1391 2565
submit 1173 6144
submit 1519 1199
submit 2026 6407
submit 683 2478
submit 2180 7280
submit 670 210
submit 2460 4353
submit 2451 2302
submit 2216 925
submit 2035 6095
submit 478 6046
submit 23 5940
submit 2001 7876
submit 562 3374
submit 2435 3275
submit 1243 3248
submit 2424 677
submit 468 3960
submit 40 7737
submit 36 2618
submit 1241 9762
submit 247 8713
submit 1255 5035
submit 54 2259
submit 2153 7137
submit 704 2419
submit 316 2028
submit 1485 3301
submit 823 7038
submit 534 6032
submit 1248 2159
submit 1277 2152
submit 892 6493
submit 82 9036
submit 499 5233
submit 2368 9222
submit 638 636
submit 2274 3904
submit 1028 5881
submit 1384 1456
submit 2002 7240
submit 1763 5520
submit 368 5615
submit 738 1882
submit 810 1700
submit 2289 2411
submit 445 4504
submit 449 1410
submit 685 6822
submit 1432 9534
submit 949 7748
submit 1102 6709
submit 444 5004
submit 315 3077
submit 2187 5825
submit 927 5682
submit 1514 2970
submit 1333 1837
submit 154 1068
submit 219 9215
submit 987 6222
submit 659 2954
submit 1097 135
submit 1728 5000
submit 1808 6500
submit 1064 7888
submit 2153 6641
submit 2176 5167
submit 454 6914
submit 2250 522
submit 2310 5506
submit 1780 8980
submit 1197 6448
submit 774 193
submit 1423 3343
submit 2004 8938
submit 500 5158
submit 151 4881
submit 1406 5689
submit 544 5830
submit 1332 2596
submit 1209 7978
submit 949 5859
submit 930 8915
submit 365 9494
submit 305 4238
submit 2490 9800
submit 2325 1127
submit 242 8632
submit 1404 1595
submit 1492 8358
submit 2193 9733
submit 1028 8
submit 1319 9355
submit 1164 8361
submit 2356 5701
submit 30 9332
submit 158 8237
submit 1497 2428
submit 1578 4482
submit 2035 8243
submit 2201 8596
submit 2217 2786
submit 1943 8372
submit 992 3186
submit 818 3256
submit 226 2483
submit 1328 6373
submit 1011 4432
submit 1901 7719
submit 1430 1690
submit 860 5382
submit 2393 5209
submit 1343 8459
submit 2227 905
submit 1539 1602
submit 681 7722
submit 1270 159
submit 144 3300
submit 653 8146
submit 852 380
submit 721 6744
submit 496 1616
submit 1595 1887
submit 1924 8935
submit 2064 7334
submit 2314 9096
submit 2047 4630
submit 1099 1620
submit 1590 8571
submit 66 8759
submit 611 3697
submit 844 5508
submit 2112 4198
submit 1347 5524
submit 2456 7711
submit 2355 3415
submit 2451 6353
submit 2344 4187
submit 1587 8617
submit 888 5958
submit 2400 1552
submit 1275 8249
submit 258 9266
submit 1463 6363
submit 284 3730
submit 692 7636
submit 1688 934
submit 2458 5275
submit 2220 5421
submit 2206 7594
submit 2180 3979
submit 361 8352
submit 1193 9695
submit 2179 9229
submit 909 7685
submit 411 7312
submit 1773 572
submit 2474 7660
submit 1566 1608
submit 450 7895
submit 241 9950
submit 250 412
submit 108 4537
submit 901 7158
submit 1032 2298
submit 1547 8361
submit 911 2563
submit 1345 9315
submit 1658 1277
submit 706 6265
submit 1181 8619
submit 1570 2970
submit 711 8012
submit 523 5738
submit 2083 2126
submit 1641 8069
submit 132 2037
submit 1416 1299
submit 145 9506
submit 1665 7259
submit 1166 5210
submit 1342 8325
submit 1932 6661
submit 1544 3616
submit 993 9620
submit 2369 1626
submit 213 5511
submit 1297 7387
submit 750 2358
submit 2106 1414
submit 900 3096
submit 1310 7718
submit 682 337
submit 83 8452
submit 136 9996
submit 2466 53
submit 2133 3108
submit 68 9982
submit 1742 6250
submit 2344 7788
submit 1588 8402
submit 2240 8311
submit 174 9190
submit 484 1291
submit 188 3955
submit 461 2547
submit 2070 4258
submit 1818 6367
submit 1915 3348
submit 290 2606
submit 340 4614
submit 2103 6338
submit 14 8711
submit 2192 3564
submit 1042 7776
submit 1777 121
submit 1914 4860
submit 1135 4681
submit 961 5427
submit 1151 5347
submit 2361 5156
submit 707 1548
submit 1339 6229
submit 787 8602
submit 183 1236
submit 2317 6047
submit 1046 7702
submit 1625 230
submit 1937 6724
submit 1541 4411
submit 650 6905
submit 1240 763
submit 450 5110
submit 1113 409
submit 606 1422
submit 1476 8323
submit 1690 944
submit 1517 2578
submit 585 2753
submit 2335 3761
submit 257 783
submit 976 6350
submit 1804 6955
submit 777 4612
submit 1783 5514
submit 669 9157
submit 1935 2413
submit 2113 4477
submit 2305 9082
submit 1797 8537
submit 1455 6713
submit 1915 151
submit 1283 8044
submit 1197 7380
submit 1703 7453
submit 2036 4016
submit 2248 8513
submit 1982 9102
submit 1923 8262
submit 305 7304
submit 1466 5117
submit 411 9464
submit 1108 1774
submit 318 2736
submit 2204 8914
submit 2232 8770
submit 2070 6519
submit 1613 8278
submit 1213 9778
submit 995 7324
submit 1487 7685
submit 345 4190
submit 1017 3398
submit 659 6779
submit 1330 2943
submit 1724 6177
submit 1715 7776
submit 1376 5455
submit 2159 1277
submit 537 5575
submit 22 5412
submit 1382 112
submit 1834 788
submit 2376 2378
submit 1733 4122
submit 404 6888
submit 425 1298
submit 1885 9209
submit 1154 6278
submit 1141 2257
submit 1115 4141
submit 188 9091
submit 860 7397
submit 751 2098
submit 523 9294
submit 1093 8103
submit 1917 2510
submit 254 4301
submit 2353 4087
submit 733 7641
submit 888 9771
submit 280 8911
submit 1901 711
submit 2298 4819
submit 2226 4829
submit 725 9350
submit 1371 2749
submit 2029 8831
submit 2250 4198
submit 926 9428
submit 121 4946
submit 960 2223
submit 1472 2395
submit 2072 249
submit 1589 3442
submit 1020 5406
submit 2375 6524
submit 132 9964
submit 898 3392
submit 1825 635
submit 569 6486
submit 1124 3670
submit 31 4947
submit 631 2847
submit 122 1100
submit 1226 824
submit 330 9770
submit 2181 1175
submit 1113 8164
submit 1945 6493
submit 629 8114
submit 2396 2492
submit 1580 5849
submit 1570 5866
submit 286 8520
submit 1796 5513
submit 2289 2384
submit 731 2202
submit 2265 3482
submit 2013 2729
submit 1326 2464
submit 1317 3824
submit 1036 4841
submit 1048 8390
submit 1445 8834
submit 1607 5451
submit 235 2379
submit 500 6286
submit 1837 9624
submit 2274 401
submit 2270 7459
submit 644 4381
submit 2432 2414
submit 1058 9781
submit 1470 7387
submit 1826 1682
submit 2309 2748
submit 1316 4602
submit 36 3750
submit 372 4837
submit 297 803
submit 341 7001
submit 304 8331
submit 2378 3935
submit 404 2235
submit 2292 6033
submit 990 4868
submit 250 3768
submit 1849 1381
submit 1324 9538
submit 1642 747
submit 762 5182
submit 503 1852
submit 585 2339
submit 929 5526
submit 2406 6423
submit 823 9121
submit 158 4070
submit 1759 3252
submit 1257 3389
submit 827 9833
submit 2002 2378
submit 2187 9225
submit 1430 4465
submit 1506 7692
submit 740 9384
submit 1292 1016
submit 1292 9167
submit 1194 2480
submit 6 7832
submit 1524 21
submit 1098 3516
submit 654 5061
submit 1604 9136
submit 2062 1751
submit 1020 5966
submit 626 7030
submit 2399 7493
submit 2068 4377
submit 2436 3662
submit 1783 8994
submit 156 884
submit 489 203
submit 454 1771
submit 970 1637
submit 2020 6411
submit 1923 4308
submit 1349 7964
submit 2027 4246
submit 923 7299
submit 480 3131
submit 1162 5847
submit 105 9066
submit 1525 1604
submit 1596 7260
submit 578 7235
submit 2447 9687
submit 1451 2441
submit 1084 8727
submit 424 1028
submit 2492 7943
submit 11 380
submit 533 145
submit 1998 4721
submit 2205 8300
submit 859 5544
submit 1192 3871
submit 841 7817
submit 1888 9262
submit 1741 2960
submit 1576 66
submit 1272 7318
submit 13 796
submit 1778 1567
submit 1232 3829
submit 2356 4159
submit 1446 5717
submit 1590 206
submit 660 3019
submit 1301 9762
submit 381 1222
submit 1653 172
submit 1750 7150
submit 1900 1824
submit 2167 2490
submit 750 5470
submit 474 5311
submit 1034 2121
submit 841 7701
submit 296 1298
submit 593 10
submit 2270 3072
submit 1893 530
submit 682 5631
submit 774 2916
submit 770 6548
submit 2405 9989
submit 2377 7248
submit 101 145
submit 2336 908
submit 2394 5984
submit 1094 5473
submit 795 1192
submit 2131 8910
submit 1494 4407
submit 146 7092
submit 806 9249
submit 1013 8594
submit 1356 2495
submit 1634 3174
submit 174 7896
submit 1126 5781
submit 521 1200
submit 43 3577
submit 1913 1292
submit 2254 2679
submit 1634 1605
submit 1980 5428
submit 1819 5273
submit 2343 6440
submit 471 5086
submit 336 4157
submit 1096 3184
submit 687 2268
submit 1240 5882
submit 739 2308
submit 1681 5356
submit 693 7305
submit 210 9920
submit 168 255
submit 1945 6686
submit 2020 5483
submit 1989 9176
submit 2406 391
submit 1573 159
submit 85 2546
submit 2452 9276
submit 1035 6091
submit 1531 7344
submit 1738 5081
submit 850 2460
submit 1401 5009
submit 1171 3008
submit 1920 1486
submit 865 9035
submit 1806 7846
submit 852 9735
submit 484 4228
submit 1689 314
submit 957 7080
submit 1865 1631
submit 423 8226
submit 777 4067
submit 1742 6306
submit 1272 7613
submit 2374 616
submit 1767 8107
submit 185 1435
submit 1452 9311
submit 751 5757
submit 1375 8276
submit 368 1419
submit 1087 2333
submit 132 4516
submit 2300 4392
submit 2398 39
submit 567 1293
submit 1990 8381
